Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 11,22H2,Pro,2022/10/18,22621.674,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/02/15,19041.1526,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/12/14,19041.1415,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/11/09,19041.1348,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/11/09,19041.1348,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/10/12,19041.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/10/12,19041.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/09/14,19041.1237,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/09/14,19041.1237,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/08/10,19041.1165,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/08/10,19041.1165,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/07/13,19041.111,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/07/13,19041.111,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/06/08,19041.1052,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/06/08,19041.1052,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/07/14,18363.959,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/06/09,18363.9,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/05/12,18363.836,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/04/14,18363.778,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/03/12,18363.72,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/02/11,18363.657,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/01/14,18363.592,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2019/12/10,18363.535,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2019/10/05,18363.418,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/04/13,18363.15,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/03/09,18363.144,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/09/08,18363.1082,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1909,Pro,2020/08/11,18363.1016,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/07/14,18362.959,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/05/12,18362.836,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/03/12,18362.72,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/02/11,18362.657,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/12/10,18362.535,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/11/12,18362.476,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/09/10,18362.356,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/03/29,18362.3,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/07/09,18362.239,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/06/11,18362.175,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/12/08,18362.1256,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/11/10,18362.1198,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/10/13,18362.1139,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2020/09/08,18362.1082,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9003,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,1903,Pro,2019/12/10,18362.1016,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,22H2,Pro,2022/10/18,22621.674,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,22H2,Pro,2022/09/20,22621.382,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/09/20,22000.978,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/08/16,22000.856,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/07/19,22000.795,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/06/21,22000.739,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/05/17,22000.675,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/04/19,22000.613,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/03/15,22000.556,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/02/15,22000.493,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/01/11,22000.434,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2021/12/14,22000.376,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2021/11/09,22000.318,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2021/09/16,22000.194,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro,2022/10/18,22000.1098,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9004,0,Verbose,Microsoft-Windows-Store/Operational,Gaming Services,Verbose,GamingServices,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
